@relation 'DS - 2011-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-do-not-check-capabilities-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-P-do-not-check-capabilities-weka.filters.unsupervised.attribute.Remove-R41,43,45,49,51,53-55,59-60,62,65,75-76,81,85-86-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C29-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C30-Llast-weka.filters.unsupervised.attribute.Remove-R29-69-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute '\%NoCar&LowStoreAccess' numeric
@attribute GroceryStore/1000pop numeric
@attribute SuperCenter&ClubStore/1000pop numeric
@attribute FastFoodRestaurant/1000pop numeric
@attribute FullServiceRestaurant/1000pop numeric
@attribute Fruit&Veg-Lbs/Household numeric
@attribute SweetSnacks-Lbs/Household numeric
@attribute Soda-Gals/Household numeric
@attribute Meat&Poultry-Lbs/Household numeric
@attribute SolidFats-Lbs/Household numeric
@attribute PreparedFood-Lbs/Household numeric
@attribute 'FoodInsecurity(-1,0,1)' numeric
@attribute DiabetesAdultRate numeric
@attribute ObesityAdultRate numeric
@attribute '\%AdultPhysicalActivity' numeric
@attribute MedianHouseHoldIncome numeric
@attribute PovertyRate numeric
@attribute '\%WhitePop' numeric
@attribute '\%BlackPop' numeric
@attribute '\%HispanicPop' numeric
@attribute '\%AsianPop' numeric
@attribute '\%LowIncome&LowStoreAccess' numeric
@attribute FastFoodExpendituresPerCapita numeric
@attribute RestaurantExpendituresPerCapita numeric
@attribute '\%LocalFarmsSales' numeric
@attribute '\%HighschoolersPhysicalActivity' numeric
@attribute Recreation&FitnessFacilities numeric
@attribute STATE_NUM numeric

@data
0.029508,0.676764,0,0.402692,0.332221,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.661157,0.381166,0.251163,0.218095,0.673295,0.920441,0.093434,0.098039,0.034483,0.039411,0.347315,0,0.034188,0.284974,0.219379,28
0.114754,0.264052,0.563754,0.392794,0.152769,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.595041,0.672646,0.251163,0.275659,0.53125,0.76989,0.388889,0.121569,0.068966,0.101776,0.347315,0,0.051282,0.284974,0,28
0.357377,0.167544,0.715414,0.36554,0.258489,0.195402,0.485714,1,0.558824,0.25,0.444444,1,0.68595,0.762332,0.251163,0.210134,0.255682,0.518972,0.972222,0.035294,0.068966,0.256388,0.347315,0,0.183761,0.284974,0,28
0.177049,0.361975,0,0.358974,0.325769,0.195402,0.485714,1,0.558824,0.25,0.444444,1,0.752066,0.632287,0.251163,0.208163,0.286932,0.723378,0.520202,0.078431,0.068966,0.201386,0.347315,0,0.021368,0.284974,0,28
0.209836,0.343639,0,0.204474,0.198815,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.834711,0.869955,0.251163,0.179268,0.110795,0.501836,0.997475,0.043137,0.034483,0.186228,0.347315,0,0.042735,0.284974,0,28
0.045902,0.095854,0.613951,0.484805,0.443658,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.363636,0.515695,0.613953,0.21504,0.3125,0.929009,0.035354,0.07451,0.655172,0.084019,0.412308,0.478161,0.119658,0.668394,0.085448,28
0.045902,0.280463,0,0.250324,0.081132,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.471074,0.587444,0.613953,0.531378,0.269886,0.962056,0.030303,0.047059,0.137931,0.092681,0.412308,0.478161,0.141026,0.668394,0.250015,28
0.167213,0.58081,0,0.115199,0.373369,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.586777,0.524664,0.613953,0.326767,0.386364,0.95716,0.055556,0.047059,0.103448,0.198354,0.412308,0.478161,0.055556,0.668394,0.34517,28
0.121311,0.275612,0,0.355325,0.21261,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.479339,0.58296,0.613953,0.297405,0.417614,0.870257,0.207071,0.05098,0.137931,0.074491,0.412308,0.478161,0.175214,0.668394,0.24569,28
0.009836,0.228969,0.419015,0.330874,0.340641,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.471074,0.538117,0.613953,0.293613,0.275568,0.865361,0.010101,0.32549,0.310345,0.017757,0.412308,0.478161,0.166667,0.668394,0.291587,28
0.262295,0.185568,0,0.496881,0.214724,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.495868,0.542601,0.613953,0.255478,0.352273,0.948592,0.010101,0.062745,0.103448,0.301862,0.412308,0.478161,0.089744,0.668394,0,28
0.052459,0.348386,0,0.331677,0.241873,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.487603,0.533632,0.613953,0.266705,0.392045,0.954712,0.025253,0.058824,0.068966,0.0589,0.412308,0.478161,0.132479,0.668394,0.124225,28
0.747541,0.254041,0,0.226741,0.83287,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.586777,0.542601,0.613953,0.19674,0.201705,0.962056,0.015152,0.047059,0.034483,0.571676,0.412308,0.478161,0.08547,0.668394,0.11323,28
0.295082,0.194721,0,0.115864,0.225315,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.471074,0.591928,0.613953,0.252288,0.366477,0.970624,0.007576,0.027451,0.068966,0.446947,0.412308,0.478161,0.153846,0.668394,0.173581,28
0.016393,0.172779,0.510764,0.521948,0.307577,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.53719,0.757848,0.613953,0.347445,0.5,0.880049,0.113636,0.141176,0.206897,0.012993,0.412308,0.478161,0.08547,0.668394,0.284347,28
0.268852,0.258356,0.367729,0.54659,0.276803,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.53719,0.600897,0.613953,0.198366,0.323864,0.893513,0.133838,0.054902,0.275862,0.178865,0.412308,0.478161,0.115385,0.668394,0.153538,28
0.704918,0.383164,0,0.227992,0.344839,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.504132,0.596413,0.613953,0.304524,0.394886,0.965728,0.022727,0.043137,0.034483,0.368125,0.412308,0.478161,0.098291,0.668394,0,28
0.091803,0.163857,0.349837,0.373747,0.210668,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.46281,0.632287,0.613953,0.461564,0.386364,0.893513,0.131313,0.054902,0.310345,0.122564,0.412308,0.478161,0.235043,0.668394,0.243447,28
0.045902,0.211241,0.624465,0.541451,0.457523,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.446281,0.560538,0.613953,0.396581,0.315341,0.887393,0.14899,0.05098,0.344828,0.04071,0.412308,0.478161,0.17094,0.668394,0.260734,28
0.583607,0.239967,0,0.21418,0.555339,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.528926,0.547085,0.613953,0.32165,0.386364,0.953488,0.050505,0.039216,0.034483,0.688177,0.412308,0.478161,0.068376,0.668394,0.213915,28
0.065574,0.132629,0.308907,0.365892,0.292983,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.421488,0.565022,0.613953,0.64321,0.264205,0.892289,0.090909,0.137255,0.206897,0.045907,0.412308,0.478161,0.205128,0.668394,0.171971,28
0.052459,0.342418,0,0.458432,0.396216,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.561983,0.547085,0.613953,0.193113,0.289773,0.95104,0.012626,0.062745,0.172414,0.114335,0.412308,0.478161,0.183761,0.668394,0.305243,28
0.859016,0.608846,0,0.09057,0.293543,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.652893,0.515695,0.613953,0.290046,0.321023,0.949816,0.083333,0.023529,0.034483,0.594197,0.412308,0.478161,0.149573,0.668394,0.271373,29
0.029508,0.128852,0.206326,0.440855,0.223645,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.347107,0.488789,0.613953,0.512973,0.392045,0.942472,0.022727,0.090196,0.137931,0.024686,0.412308,0.478161,0.153846,0.668394,0.229727,29
0.245902,0.327889,0,0.195102,0.316171,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.479339,0.587444,0.613953,0.281242,0.576705,0.984088,0.007576,0.031373,0.034483,0.219576,0.412308,0.478161,0.064103,0.668394,0,29
0,0.178485,0.207855,0.489177,0.281628,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.421488,0.565022,0.613953,0.596271,0.318182,0.840881,0.118687,0.196078,0.655172,0,0.412308,0.478161,0.277778,0.668394,0.212143,29
0.045902,0.168797,0,0.368276,0.238722,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.487603,0.591928,0.613953,0.486922,0.443182,0.95104,0.037879,0.05098,0.137931,0.037246,0.412308,0.478161,0.316239,0.668394,0.100315,29
0.081967,0.17645,0.205485,0.534505,0.321726,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.421488,0.484305,0.613953,0.549332,0.568182,0.824969,0.262626,0.070588,0.448276,0.057601,0.412308,0.478161,0.196581,0.668394,0.285988,29
0.429508,0.201847,0,0.480416,0.285462,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.438017,0.591928,0.613953,0.357377,0.1875,0.864137,0.219697,0.05098,0.068966,0.365093,0.412308,0.478161,0.094017,0.668394,0.239911,29
0.042623,0.196889,0,0.322174,0.265794,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.446281,0.587444,0.613953,0.235523,0.519886,0.96328,0.012626,0.058824,0.034483,0.07016,0.412308,0.478161,0.188034,0.668394,0.087757,29
0.078689,0.156593,0,0.465885,0.362392,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.553719,0.542601,0.613953,0.205785,0.803977,0.953488,0.015152,0.054902,0.103448,0.180165,0.412308,0.478161,0.136752,0.668394,0,29
0.727869,0.351121,0,0.417853,0.135429,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.454545,0.58296,0.613953,0.232031,0.252841,0.949816,0.012626,0.066667,0.103448,0.49372,0.412308,0.478161,0.264957,0.668394,0.250402,29
0.734426,0.440174,0,0.087305,0.396147,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.479339,0.58296,0.613953,0.296232,0.329545,0.977968,0.002525,0.047059,0.034483,0.407969,0.412308,0.478161,0.106838,0.668394,0,29
0.4,0.175838,0,0.26157,0.237375,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.512397,0.556054,0.613953,0.148522,0.09375,0.955936,0.005051,0.039216,0.068966,0.538328,0.412308,0.478161,0.153846,0.668394,0.313496,35
0,0.599226,0.479758,0.467978,0.390022,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.578512,0.636771,0.613953,0.142487,0.397727,0.820073,0.232323,0.168627,0.103448,0,0.412308,0.478161,0.166667,0.668394,0,35
0.006557,0.259696,0.453644,0.400362,0.264074,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.413223,0.573991,0.613953,0.449705,0.301136,0.965728,0.027778,0.039216,0.103448,0.010827,0.412308,0.478161,0.303419,0.668394,0.33673,35
0.114754,0.383421,0,0.410662,0.680281,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.528926,0.556054,0.613953,0.290242,0.420455,0.976744,0.010101,0.035294,0.068966,0.083586,0.412308,0.478161,0.115385,0.668394,0.136718,35
0.059016,0.568685,0,0.338382,0.438689,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.586777,0.533632,0.613953,0.237343,0.204545,0.97552,0.005051,0.031373,0.103448,0.063664,0.412308,0.478161,0.089744,0.668394,0.675927,38
0,0.156611,0.34392,0.646988,0.369337,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.396694,0.533632,0.613953,0.368002,0.409091,0.899633,0.068182,0.101961,0.448276,0,0.412308,0.478161,0.179487,0.668394,0.207418,38
0.262295,0.703317,0,0.418492,0.135636,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.528926,0.502242,0.613953,0.243785,0.181818,0.946144,0.015152,0.117647,0.068966,0.244262,0.412308,0.478161,0.132479,0.668394,0,38
0.577049,0.538872,0,0.480964,0.36373,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.553719,0.55157,0.613953,0.227426,0.5,0.970624,0.007576,0.054902,0.137931,0.578605,0.412308,0.478161,0.076923,0.668394,0.240185,38
0.183607,0.158174,0.675406,0.596078,0.427059,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.520661,0.565022,0.613953,0.252182,0.630682,0.952264,0.027778,0.047059,0.103448,0.197921,0.412308,0.478161,0.123932,0.668394,0.094001,39
0.114754,0.130244,0,0.077498,0.401885,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.619835,0.511211,0.613953,0.147574,0.045455,0.966952,0.002525,0.043137,0.034483,0.157644,0.412308,0.478161,0.029915,0.668394,0.232208,39
0.436066,0.480864,0,0.214595,0.370943,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.487603,0.556054,0.613953,0.321229,0.196023,0.888617,0.174242,0.043137,0.034483,0.2945,0.412308,0.478161,0.102564,0.668394,0.428659,39
0.157377,0.306279,0.392346,0.528508,0.307147,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.53719,0.55157,0.613953,0.211699,0.380682,0.948592,0.012626,0.058824,0.137931,0.220442,0.412308,0.478161,0.183761,0.668394,0.163817,39
0.409836,0.468088,0,0.139262,0.451359,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.512397,0.650224,0.613953,0.15105,0.159091,0.947368,0.055556,0.031373,0.034483,0.328714,0.412308,0.478161,0.200855,0.668394,0.41727,40
0,0.187763,0.220665,0.535043,0.30563,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.46281,0.623318,0.613953,0.422917,0.414773,0.594859,0.560606,0.305882,0.482759,0,0.412308,0.478161,0.269231,0.668394,0.208839,40
0.045902,0.092396,0.657555,0.665845,0.348456,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.396694,0.623318,0.613953,0.284478,0.454545,0.865361,0.042929,0.231373,0.310345,0.027718,0.412308,0.478161,0.149573,0.668394,0.146427,40
0,0.125747,0.070036,0.387125,0.20033,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.46281,0.609865,0.613953,0.582636,0.338068,0.95104,0.030303,0.054902,0.241379,0.001732,0.412308,0.478161,0.393162,0.668394,0.116969,40
0.036066,0.136176,0.290738,0.445657,0.288881,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.380165,0.623318,0.613953,0.420043,0.454545,0.869033,0.098485,0.129412,0.62069,0.051537,0.412308,0.478161,0.235043,0.668394,0.161857,29
0.295082,0.36808,0.428648,0.477856,0.335566,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.429752,0.578475,0.613953,0.242942,0.332386,0.947368,0.022727,0.070588,0.137931,0.294933,0.412308,0.478161,0.153846,0.668394,0.298291,29
0.081967,0.289207,0,0.473236,0.348589,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.504132,0.565022,0.613953,0.409523,0.392045,0.940024,0.060606,0.054902,0.103448,0.044608,0.412308,0.478161,0.252137,0.668394,0.193357,29
0.022951,0.220036,0,0.355374,0.315228,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.471074,0.55157,0.613953,0.267638,0.338068,0.908201,0.012626,0.207843,0.137931,0.022954,0.412308,0.478161,0.196581,0.668394,0.168127,29
0.813115,0.236151,0,0,0.318796,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.471074,0.538117,0.613953,0.302688,0.386364,0.948592,0.068182,0.031373,0.068966,0.770896,0.412308,0.478161,0.07265,0.668394,0.210513,29
0.088525,0.160471,0.293663,0.286453,0.221051,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.396694,0.61435,0.613953,0.535125,0.318182,0.9388,0.058081,0.062745,0.068966,0.072326,0.412308,0.478161,0.247863,0.668394,0.163485,29
0.088525,0.333824,0,0.496584,0.354082,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.553719,0.506726,0.613953,0.30493,0.485795,0.936353,0.070707,0.05098,0.172414,0.156778,0.412308,0.478161,0.029915,0.668394,0.148791,29
0.098361,0.257325,0.659269,0.275607,0.158802,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.429752,0.591928,0.613953,0.242536,0.213068,0.76377,0.010101,0.513725,0.241379,0.091382,0.412308,0.478161,0.132479,0.668394,0.091755,29
0.17377,0.229011,0,0.408803,0.529984,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.553719,0.524664,0.613953,0.261769,0.900568,0.94492,0.063131,0.039216,0.068966,0.145518,0.412308,0.478161,0.102564,0.668394,0.544396,29
0.219672,0.191873,0,0.399592,0.296025,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.487603,0.573991,0.613953,0.186732,0.502841,0.971848,0.010101,0.039216,0.137931,0.268948,0.412308,0.478161,0.247863,0.668394,0,29
0.068852,0.261527,0,0.233423,0.50436,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.487603,0.596413,0.613953,0.290949,0.619318,0.954712,0.025253,0.062745,0.034483,0.082287,0.412308,0.478161,0.247863,0.668394,0,29
0.032787,0.335615,0.537406,0.499249,0.436888,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.479339,0.542601,0.613953,0.316052,0.818182,0.905753,0.128788,0.043137,0.103448,0.067562,0.412308,0.478161,0.106838,0.668394,0.448769,29
0.045902,0.333124,0,0.509701,0.458883,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.454545,0.520179,0.613953,0.254139,0.596591,0.964504,0.017677,0.047059,0.068966,0.049805,0.412308,0.478161,0.119658,0.668394,0.084845,29
0.07541,0.312875,0,0.325795,0.362032,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.46281,0.55157,0.613953,0.493017,0.59375,0.891065,0.10101,0.141176,0.103448,0.067129,0.412308,0.478161,0.175214,0.668394,0.278908,29
0.078689,0.256748,0,0.38193,0.643688,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.512397,0.565022,0.613953,0.307368,0.588068,0.927785,0.10101,0.035294,0.068966,0.06453,0.412308,0.478161,0.128205,0.668394,0.228874,29
0.17377,0.494553,0,0.294272,0.267052,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.528926,0.538117,0.613953,0.303741,0.622159,0.942472,0.058081,0.035294,0.206897,0.157211,0.412308,0.478161,0.15812,0.668394,0.176345,29
0.042623,0.511611,0,0.236772,0.548141,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.53719,0.484305,0.613953,0.246072,0.366477,0.962056,0.017677,0.039216,0.103448,0.074491,0.412308,0.478161,0.226496,0.668394,0.304045,29
0.016393,0.126392,0.269849,0.363499,0.268126,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.504132,0.538117,0.613953,0.340718,0.5625,0.882497,0.025253,0.137255,0.37931,0.029883,0.412308,0.478161,0.17094,0.668394,0.112671,29
0.377049,0.107061,0.685729,0.414076,0.289057,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.363636,0.520179,0.613953,0.330379,0.571023,0.94492,0.045455,0.035294,0.517241,0.440883,0.412308,0.478161,0.076923,0.668394,0.190876,29
0.491803,0.456458,0,0.203703,0.264087,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.553719,0.596413,0.613953,0.111395,0.349432,0.921665,0.010101,0.054902,0.034483,0.433521,0.412308,0.478161,0.153846,0.668394,0.406903,29
0.403279,0.353307,0,0.262784,0.511021,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.446281,0.560538,0.613953,0.424964,0.599432,0.98164,0.007576,0.023529,0.034483,0.197488,0.412308,0.478161,0.209402,0.668394,0,29
0,0.508273,0,0.264631,0.367581,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.578512,0.699552,0.613953,0.120485,0.173295,0.662179,0.621212,0.086275,0.103448,0,0.412308,0.478161,0.055556,0.668394,0.226546,29
0.163934,0.188945,0.806798,0.487183,0.340092,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.46281,0.58296,0.613953,0.345278,0.340909,0.966952,0.012626,0.05098,0.241379,0.124729,0.412308,0.478161,0.162393,0.668394,0,29
0.019672,0.260421,0.370667,0.550958,0.457585,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.471074,0.578475,0.613953,0.310092,0.113636,0.851897,0.075758,0.278431,0.241379,0.038545,0.412308,0.478161,0.175214,0.668394,0.257942,29
0.078689,0.250256,0.356199,0.529453,0.332474,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.421488,0.542601,0.613953,0.269353,0.201705,0.913097,0.050505,0.062745,0.655172,0.074491,0.412308,0.478161,0.260684,0.668394,0.198299,29
0.377049,0.255969,0,0.38077,0.296185,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.446281,0.569507,0.613953,0.306134,0.167614,0.844553,0.224747,0.113725,0.068966,0.244262,0.412308,0.478161,0.111111,0.668394,0.22818,29
0.032787,0.175058,0.1725,0.456718,0.379154,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.404959,0.524664,0.613953,0.721647,0.286932,0.851897,0.121212,0.164706,0.586207,0.009095,0.412308,0.478161,0.235043,0.668394,0.336113,29
0.052459,0.156381,0.500811,0.44199,0.316663,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.495868,0.542601,0.613953,0.287924,0.409091,0.95104,0.017677,0.066667,0.206897,0.103075,0.412308,0.478161,0.230769,0.668394,0.139403,29
0.003279,0.132922,0.340548,0.411278,0.307612,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.380165,0.690583,0.613953,0.381622,0.417614,0.703794,0.272727,0.305882,0.793103,0.003465,0.412308,0.478161,0.209402,0.668394,0.094793,29
0.6,0.48377,0,0.431784,0.093296,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.561983,0.55157,0.613953,0.206252,0.431818,0.986536,0.002525,0.035294,0.034483,0.540927,0.412308,0.478161,0.089744,0.668394,0,29
0.081967,0.363984,0,0.144387,0.046797,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.471074,0.55157,0.613953,0.431661,0.338068,0.970624,0.030303,0.031373,0.034483,0.101343,0.412308,0.478161,0.076923,0.668394,0,29
0.095082,0.138285,0.59048,0.301705,0.302244,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.487603,0.641256,0.613953,0.278443,0.360795,0.878825,0.166667,0.054902,0.241379,0.093114,0.412308,0.478161,0.149573,0.668394,0.246544,29
0.013115,0.150561,0.6429,0.298626,0.212931,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.53719,0.605381,0.613953,0.493363,0.454545,0.949816,0.042929,0.05098,0.103448,0.025985,0.412308,0.478161,0.192308,0.668394,0.268431,29
0.540984,0.174126,0,0.310828,0.033581,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.520661,0.529148,0.613953,0.128747,0.224432,0.952264,0.010101,0.047059,0.103448,0.508445,0.412308,0.478161,0.094017,0.668394,0.155222,29
0,0.120157,0.087955,0.541331,0.31912,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.371901,0.529148,0.613953,0.801318,0.238636,0.888617,0.103535,0.090196,0.655172,0,0.412308,0.478161,0.260684,0.668394,0.299914,29
0.409836,0.331034,0,0.275763,0.357507,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.454545,0.591928,0.613953,0.471948,0.363636,0.965728,0.030303,0.039216,0.068966,0.251191,0.412308,0.478161,0.247863,0.668394,0,29
0.009836,0.206956,0.241011,0.582135,0.275755,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.46281,0.618834,0.613953,0.280234,0.363636,0.929009,0.088384,0.043137,0.172414,0.015158,0.412308,0.478161,0.123932,0.668394,0.134173,29
0.101639,0.415817,0,0.463916,0.360861,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.487603,0.573991,0.613953,0.293026,0.258523,0.817625,0.133838,0.298039,0.172414,0.077956,0.412308,0.478161,0.081197,0.668394,0.370674,29
0.27541,0.491526,0,0,0.663544,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.446281,0.600897,0.613953,0.252814,0.176136,0.985312,0.005051,0.031373,0.034483,0.433521,0.412308,0.478161,0.102564,0.668394,0.438164,29
0.029508,0.375878,0,0.361292,0.390325,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.479339,0.605381,0.613953,0.253567,0.292614,0.831089,0.285354,0.058824,0.103448,0.053703,0.412308,0.478161,0.162393,0.668394,0.206197,29
0.42623,0.365732,0,0,0.352661,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.561983,0.556054,0.613953,0.259165,0.204545,0.970624,0.030303,0.027451,0.068966,0.707666,0.412308,0.478161,0.102564,0.668394,0.978079,29
0.016393,0.239012,0,0.308139,0.307293,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.504132,0.515695,0.613953,0.242551,0.340909,0.959608,0.035354,0.039216,0.068966,0.019922,0.412308,0.478161,0.098291,0.668394,0.213064,29
0.009836,0.337772,0.480764,0.357303,0.477694,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.545455,0.497758,0.613953,0.337587,0.627841,0.955936,0.012626,0.066667,0.103448,0.016024,0.412308,0.478161,0.260684,0.668394,0.066911,29
0.619672,0.520918,0,0.10332,0.267894,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.512397,0.538117,0.613953,0.232452,0.471591,0.795594,0.005051,0.627451,0.068966,0.600693,0.412308,0.478161,0.102564,0.668394,0.309576,29
0.022951,0.25728,0,0.78075,0.744255,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.479339,0.627803,0.613953,0.312982,0.284091,0.919217,0.025253,0.141176,0.206897,0.045041,0.412308,0.478161,0.136752,0.668394,0.412827,29
0.393443,0.288818,0,0.286424,0.334196,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.504132,0.58296,0.613953,0.157958,0.420455,0.919217,0.068182,0.054902,0.137931,0.416197,0.412308,0.478161,0.119658,0.668394,0.085821,29
0.193443,0.117746,0.754165,0.525463,0.340613,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.504132,0.596413,0.613953,0.206733,0.153409,0.955936,0.022727,0.043137,0.137931,0.239931,0.412308,0.478161,0.098291,0.668394,0.209925,29
0.006557,0.116246,0,0.39196,0.26902,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.446281,0.600897,0.613953,0.400268,0.329545,0.927785,0.068182,0.090196,0.103448,0.007796,0.412308,0.478161,0.260684,0.668394,0.276335,29
0.354098,0.145698,0,0.173389,0.149857,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.46281,0.627803,0.613953,0.20112,0.508523,0.9388,0.065657,0.039216,0.068966,0.249026,0.412308,0.478161,0.153846,0.668394,0.086587,29
